vente_id,date_vente,client_id,produit_id,canal_id,quantite,montant
26077,2025-12-14,952,5,2,5,25.79
26078,2024-12-08,612,69,3,5,734.31
26079,2024-11-26,607,167,3,8,233.61
26080,2024-06-03,582,121,4,9,820.56
26081,2024-05-15,215,51,3,7,800.49
26082,2026-04-20,189,59,4,2,83.61
26083,2024-08-18,810,182,4,6,865.08
26084,2025-11-11,706,123,4,4,650.96
26085,2024-06-24,371,54,2,2,114.25
26086,2025-10-10,750,164,1,4,44.1
26087,2025-07-05,148,123,3,7,881.62
26088,2024-05-03,310,155,3,10,682.49
26089,2024-11-27,429,39,4,6,73.34
26090,2025-11-03,239,72,2,9,734.63
26091,2026-03-13,748,107,1,10,163.11
26092,2024-05-26,931,193,1,1,787.81
26093,2026-03-16,825,159,3,8,144.65
26094,2025-08-01,628,50,3,6,210.2
26095,2024-08-19,208,181,4,1,655.43
26096,2024-10-29,343,57,4,10,912.99
26097,2025-09-22,525,90,4,1,980.65
26098,2025-11-03,904,73,2,1,652.42
26099,2024-10-10,919,164,2,9,364.5
26100,2025-04-27,306,82,1,5,525.21
26101,2025-06-26,564,28,3,8,913.43
26102,2026-04-01,583,35,2,2,429.06
26103,2025-09-23,980,1,1,10,55.36
26104,2025-05-18,723,14,1,4,471.11
26105,2025-05-13,254,181,1,9,449.43
26106,2024-11-22,82,70,1,3,366.53
26107,2025-12-31,243,193,2,10,676.05
26108,2025-03-27,288,110,3,10,438.61
26109,2025-03-08,253,127,3,6,534.03
26110,2026-02-05,839,36,2,1,283.09
26111,2026-03-17,314,62,4,5,554.74
26112,2024-05-24,19,169,2,5,250.04
26113,2025-06-07,41,148,2,1,375.04
26114,2026-01-07,664,37,4,4,272.93
26115,2024-05-21,630,25,1,3,137.79
26116,2025-05-11,745,200,3,10,930.6
26117,2024-05-23,499,8,4,8,284.52
26118,2026-04-03,142,171,1,9,282.3
26119,2026-04-04,297,69,1,4,977.99
26120,2026-02-11,88,15,2,8,574.07
26121,2025-07-24,668,87,4,2,663.2
26122,2025-10-25,170,139,2,2,476.45
26123,2024-11-19,211,195,3,4,844.28
26124,2026-01-12,885,192,3,9,850.17
26125,2026-03-05,70,99,4,6,814.19
26126,2024-05-16,903,117,2,8,58.69
26127,2026-01-18,122,8,4,5,940.7
26128,2025-03-07,582,81,3,2,140.43
26129,2025-05-29,236,106,4,3,238.16
26130,2024-06-27,278,15,3,1,742.32
26131,2025-06-20,585,166,3,6,481.06
26132,2025-11-26,652,117,1,6,650.38
26133,2024-12-08,668,119,4,1,797.45
26134,2025-10-25,781,164,1,7,988.39
26135,2024-07-18,209,89,1,8,264.54
26136,2024-05-10,103,46,4,9,252.96
26137,2025-06-03,521,161,2,3,246.66
26138,2024-05-20,610,145,3,2,793.57
26139,2025-01-13,730,137,2,6,770.52
26140,2025-10-09,85,143,3,6,503.84
26141,2025-08-28,999,94,1,6,298.5
26142,2024-05-02,211,129,2,5,764.62
26143,2026-03-25,575,70,2,6,530.41
26144,2024-06-03,36,128,2,4,783.37
26145,2025-03-11,784,21,4,6,21.25
26146,2024-10-08,960,11,1,3,522.47
26147,2024-05-11,633,77,4,10,925.98
26148,2025-10-08,228,175,3,3,780.1
26149,2024-07-28,359,17,4,8,535.08
26150,2025-01-03,322,46,4,4,468.88
26151,2025-02-03,63,37,2,6,348.23
26152,2025-01-13,918,50,2,8,142.76
26153,2024-06-30,84,82,4,1,192.8
26154,2025-02-17,520,66,1,6,774.81
26155,2026-01-26,585,26,2,7,104.24
26156,2024-12-22,845,64,2,8,240.97
26157,2026-03-05,627,37,1,2,442.52
26158,2024-05-18,108,66,1,5,925.73
26159,2025-12-05,56,67,3,6,846.39
26160,2024-11-09,931,115,4,3,212.03
26161,2024-09-26,714,34,2,3,394.13
26162,2025-04-27,760,8,1,8,246.75
26163,2025-02-10,117,15,1,10,291.03
26164,2024-09-18,379,16,2,6,273.22
26165,2026-03-25,575,43,4,5,442.67
26166,2025-08-16,92,96,3,4,448.47
26167,2024-09-30,915,31,1,4,18.12
26168,2026-04-18,744,166,1,4,324.41
26169,2025-03-28,600,155,2,3,473.98
26170,2026-01-02,68,96,3,8,709.27
26171,2024-09-06,623,107,2,6,291.08
26172,2025-10-04,919,172,1,4,409.26
26173,2024-08-02,304,10,4,3,237.08
26174,2024-11-10,192,118,1,5,980.36
26175,2025-05-01,110,9,1,9,144.15
26176,2024-08-06,948,39,3,6,35.64
26177,2024-09-17,733,87,1,3,584.01
26178,2024-07-16,488,183,2,9,280.54
26179,2024-09-23,349,21,3,10,757.54
26180,2025-02-16,254,27,3,7,96.48
26181,2026-01-22,739,197,4,2,684.28
26182,2025-04-15,641,46,3,5,293.48
26183,2025-03-14,229,144,2,9,944.65
26184,2025-08-02,289,94,2,7,192.82
26185,2025-09-23,77,87,2,10,688.69
26186,2024-08-08,118,195,1,9,353.8
26187,2024-09-15,191,29,4,8,68.52
26188,2025-04-22,812,196,2,1,355.07
26189,2025-04-01,274,65,3,10,293.03
26190,2025-04-03,409,74,3,2,148.61
26191,2025-03-28,567,27,3,5,345.71
26192,2024-09-22,151,46,1,4,292.05
26193,2025-02-27,21,186,3,1,132.04
26194,2024-10-11,644,56,3,10,613.33
26195,2025-10-28,403,41,2,5,355.32
26196,2024-07-14,732,98,4,9,729.51
26197,2025-01-12,711,26,1,6,291.2
26198,2025-11-03,26,73,4,9,585.39
26199,2024-05-20,643,50,2,9,196.49
26200,2026-04-27,886,156,2,9,335.7
26201,2024-10-03,887,168,2,9,479.15
26202,2026-04-04,917,2,2,8,321.84
26203,2024-12-03,897,171,4,8,645.61
26204,2025-01-25,501,150,1,9,506.64
26205,2025-08-29,100,4,1,2,803.98
26206,2025-10-20,871,104,2,7,645.76
26207,2025-12-03,740,122,2,1,49.61
26208,2025-03-08,692,4,1,10,315.27
26209,2025-06-23,595,199,2,7,776.84
26210,2026-01-16,514,84,1,4,288.2
26211,2025-12-22,549,42,4,4,279.72
26212,2025-12-08,135,162,3,5,991.58
26213,2024-05-11,820,169,3,4,730.08
26214,2026-01-04,609,70,3,10,721.31
26215,2026-04-21,618,170,4,9,43.53
26216,2025-12-05,293,140,1,1,606.27
26217,2024-05-12,52,89,4,6,304.65
26218,2026-04-07,238,107,3,2,869.49
26219,2026-03-14,634,191,4,7,639.96
26220,2025-10-29,304,96,3,5,722.04
26221,2024-10-01,430,163,4,2,59.16
26222,2024-07-26,509,123,1,2,482.77
26223,2024-10-09,61,21,1,3,233.34
26224,2025-02-13,703,78,4,7,340.07
26225,2025-02-27,592,18,2,4,649.5
26226,2024-05-05,487,22,4,3,459.28
26227,2026-03-01,809,156,4,7,477.13
26228,2024-05-01,533,200,3,2,667.78
26229,2025-03-10,817,64,1,6,381.4
26230,2025-06-07,70,158,2,4,286.96
26231,2024-11-06,548,79,4,4,771.82
26232,2025-06-03,58,173,1,5,693.66
26233,2025-08-08,721,106,3,2,808.82
26234,2025-06-26,545,170,1,9,997.97
26235,2024-06-18,899,93,4,5,244.19
26236,2024-07-27,608,183,2,2,113.69
26237,2024-08-08,189,27,2,4,69.71
26238,2026-02-08,113,197,1,7,493.92
26239,2025-12-27,454,66,4,9,716.83
26240,2025-10-01,905,14,2,10,10.67
26241,2024-12-18,656,90,4,2,100.59
26242,2025-04-25,528,169,1,5,737.64
26243,2025-12-10,61,105,2,7,949.22
26244,2024-12-07,937,78,1,8,285.92
26245,2024-08-26,852,93,3,5,418.4
26246,2024-05-15,82,87,3,8,877.76
26247,2026-03-19,636,106,2,6,517.12
26248,2024-09-04,431,175,4,4,737.21
26249,2024-12-20,258,187,4,7,725.35
26250,2025-11-09,545,163,1,4,800.9
26251,2025-09-26,947,8,3,4,729.42
26252,2025-12-19,393,79,1,9,349.29
26253,2024-12-20,717,189,4,10,266.04
26254,2024-12-11,94,193,3,9,50.51
26255,2024-07-31,529,56,1,3,727.7
26256,2026-01-10,278,142,4,7,301.98
26257,2024-05-09,396,24,1,4,171.89
26258,2025-12-28,585,133,2,4,226.75
26259,2025-07-30,964,110,1,7,447.51
26260,2026-04-01,603,16,1,8,948.72
26261,2024-05-10,643,191,1,2,740.77
26262,2026-04-27,491,114,3,9,36.33
26263,2025-06-14,164,185,1,9,881.08
26264,2025-11-02,786,52,3,3,667.34
26265,2026-04-22,583,9,2,9,21.65
26266,2026-03-13,595,95,1,4,99.43
26267,2026-04-04,624,177,1,2,496.32
26268,2025-11-14,409,154,2,2,871.99
26269,2024-09-18,35,58,1,1,28.68
26270,2024-10-09,903,100,4,10,572.13
26271,2024-11-05,323,178,4,1,119.72
26272,2024-11-09,690,115,4,4,90.07
26273,2025-11-30,695,150,4,7,81.41
26274,2024-05-29,536,101,1,7,29.74
26275,2024-05-16,512,199,3,3,608.93
26276,2026-03-16,971,186,4,3,588.6
26277,2025-05-23,95,66,3,2,51.9
26278,2024-07-29,600,97,2,6,273.69
26279,2026-04-16,309,149,1,9,641.33
26280,2024-06-23,571,12,1,6,507.33
26281,2024-11-27,269,141,1,2,260.24
26282,2024-10-03,519,7,1,3,675.02
26283,2024-07-03,338,4,2,8,338.87
26284,2024-11-07,341,15,3,9,54.2
26285,2026-02-04,574,15,1,6,375.88
26286,2025-12-30,321,88,1,5,621.14
26287,2025-09-02,651,51,3,8,907.86
26288,2026-03-03,580,75,4,8,382.53
26289,2025-07-09,414,57,4,8,879.68
26290,2025-09-20,152,35,4,5,325.85
26291,2025-08-14,793,22,4,8,397.43
26292,2024-10-29,989,11,3,10,245.08
26293,2026-03-13,994,87,2,2,94.15
26294,2025-08-22,107,35,2,4,118.62
26295,2025-12-07,700,55,2,7,630.06
26296,2025-10-12,877,33,3,6,787.24
26297,2025-10-30,325,58,1,7,200.16
26298,2025-12-22,818,185,4,8,246.68
26299,2024-12-26,105,141,1,10,205.22
26300,2026-04-04,207,187,2,9,91.04
26301,2026-01-23,644,58,3,1,841.86
26302,2024-09-01,575,55,4,5,169.4
26303,2025-05-10,676,17,1,8,630.99
26304,2024-08-17,617,3,4,6,948.08
26305,2025-09-12,946,126,4,8,642.06
26306,2026-02-09,307,79,4,3,653.03
26307,2025-02-19,394,1,1,2,13.63
26308,2025-05-15,59,159,3,9,769.43
26309,2026-01-26,6,148,1,2,332.45
26310,2024-11-09,683,52,2,3,484.62
26311,2026-03-20,664,170,1,4,313.24
26312,2025-06-21,277,116,1,1,269.33
26313,2026-04-03,180,172,3,6,485.01
26314,2025-06-25,180,162,4,8,472.51
26315,2026-02-25,541,2,4,3,61.49
26316,2025-09-06,846,154,1,2,353.87
26317,2024-09-14,288,111,4,9,46.15
26318,2025-08-31,775,154,4,9,269.31
26319,2025-04-14,645,93,3,4,815.81
26320,2025-06-04,708,102,1,2,408.89
26321,2025-08-09,563,73,4,9,52.4
26322,2024-09-23,8,91,4,3,882.0
26323,2024-06-22,800,199,3,9,590.64
26324,2026-03-26,309,191,1,10,403.74
26325,2025-01-04,273,86,2,8,324.76
26326,2025-10-16,206,155,3,3,876.55
26327,2025-06-24,389,18,1,10,610.94
26328,2025-10-20,371,138,2,4,15.26
26329,2025-02-03,696,61,1,10,923.88
26330,2024-11-21,462,32,4,6,626.69
26331,2024-10-27,590,189,2,8,920.91
26332,2025-10-31,745,20,3,8,777.67
26333,2024-05-04,788,151,2,5,311.75
26334,2025-11-25,718,54,4,7,803.43
26335,2025-12-06,728,189,3,3,228.97
26336,2025-07-28,140,62,4,2,654.78
26337,2025-10-26,460,192,4,2,258.43
26338,2024-10-30,608,71,3,7,788.09
26339,2024-05-31,443,74,3,6,984.35
26340,2025-03-14,656,117,1,8,375.33
26341,2026-04-22,139,29,3,1,578.6
26342,2026-03-22,774,48,1,7,339.75
26343,2026-04-14,467,7,2,8,250.11
26344,2024-09-20,971,128,4,2,267.7
26345,2025-06-19,624,134,1,3,570.14
26346,2024-12-19,495,155,1,9,515.97
26347,2024-12-22,681,163,1,7,691.66
26348,2026-01-16,721,163,4,8,186.53
26349,2024-09-27,43,106,2,2,588.92
26350,2025-11-25,457,175,1,7,768.15
26351,2025-02-21,67,12,2,1,74.32
26352,2025-08-14,734,82,1,6,896.68
26353,2026-04-01,772,182,3,10,608.63
26354,2024-05-29,176,34,2,2,277.44
26355,2024-10-29,376,91,3,2,787.86
26356,2024-09-14,203,28,4,5,935.47
26357,2024-10-28,903,3,3,10,659.72
26358,2025-05-31,905,6,3,7,935.14
26359,2025-02-01,78,113,3,1,293.85
26360,2025-12-11,442,94,3,8,327.58
26361,2026-04-03,313,34,2,1,148.56
26362,2024-08-18,942,46,1,8,707.32
26363,2025-06-17,787,108,1,7,179.89
26364,2025-03-27,369,180,4,8,80.61
26365,2025-06-04,963,43,1,8,916.06
26366,2024-09-17,30,15,2,9,884.42
26367,2025-06-15,809,87,2,4,176.6
26368,2026-03-28,522,87,1,7,64.81
26369,2025-01-28,116,148,1,4,881.84
26370,2024-12-14,140,180,4,2,887.93
26371,2025-08-01,456,99,4,7,286.39
26372,2025-07-28,89,110,2,5,147.39
26373,2025-10-01,210,9,4,9,130.55
26374,2025-05-08,119,149,3,6,267.45
26375,2024-12-15,278,132,1,9,842.13
26376,2025-12-12,698,124,2,7,75.59
26377,2025-02-07,969,162,4,2,186.67
26378,2025-04-28,414,50,2,4,380.06
26379,2024-08-10,267,183,2,7,478.17
26380,2025-08-02,475,110,2,10,542.27
26381,2026-01-22,484,34,4,3,414.64
26382,2024-05-23,384,109,1,5,126.38
26383,2024-12-14,631,39,2,5,74.64
26384,2025-10-07,762,17,1,10,769.03
26385,2025-05-08,419,183,2,10,692.9
26386,2025-06-17,598,43,3,3,339.96
26387,2025-11-25,534,124,4,4,607.47
26388,2025-11-01,826,165,1,10,704.56
26389,2025-07-06,895,30,1,4,816.84
26390,2025-12-12,513,147,2,9,792.85
26391,2024-06-24,511,156,3,2,628.33
26392,2025-12-07,82,7,2,5,859.87
26393,2025-12-14,708,86,1,10,954.17
26394,2025-01-29,113,123,2,10,249.22
26395,2025-06-03,427,148,4,5,660.15
26396,2025-06-13,868,183,2,8,739.43
26397,2024-04-30,565,140,4,8,979.43
26398,2024-12-02,628,10,1,9,729.38
26399,2025-12-27,955,198,3,10,629.85
26400,2025-11-08,396,116,4,6,214.11
26401,2024-11-14,807,103,2,4,863.03
26402,2026-01-24,95,147,4,6,444.78
26403,2025-08-25,309,193,4,8,286.88
26404,2024-12-10,794,98,3,1,722.15
26405,2024-07-15,904,112,2,7,76.6
26406,2026-01-07,977,71,1,6,143.75
26407,2024-08-20,124,64,1,3,185.16
26408,2025-11-07,890,167,1,8,363.28
26409,2025-01-28,51,158,3,3,142.85
26410,2024-10-16,343,1,3,8,260.74
26411,2025-04-27,275,86,3,1,686.55
26412,2025-03-27,636,140,4,2,791.74
26413,2025-11-07,612,17,1,3,320.59
26414,2024-11-15,958,71,1,6,464.26
26415,2024-08-18,976,124,1,6,330.55
26416,2025-05-28,626,103,1,2,324.19
26417,2025-11-26,596,131,2,8,902.63
26418,2025-07-23,35,92,4,5,775.19
26419,2026-01-29,235,50,3,7,324.88
26420,2024-12-28,957,94,3,9,543.24
26421,2024-11-08,498,89,3,6,749.03
26422,2024-07-27,265,25,2,3,846.42
26423,2024-11-05,839,5,3,10,837.14
26424,2025-03-29,234,197,3,3,623.87
26425,2025-05-01,255,15,3,7,74.95
26426,2025-05-10,648,179,1,6,184.04
26427,2025-03-07,148,125,4,4,522.51
26428,2026-04-10,906,1,2,7,848.56
26429,2025-09-23,28,120,4,6,979.64
26430,2025-05-20,353,140,1,4,627.71
26431,2024-10-05,992,136,3,9,696.53
26432,2026-02-02,451,43,1,1,25.24
26433,2024-07-20,898,48,2,5,97.07
26434,2025-11-01,211,38,2,6,222.44
26435,2026-04-15,870,95,3,8,368.99
26436,2025-04-27,111,75,2,1,784.43
26437,2024-06-21,248,140,2,4,488.89
26438,2025-05-10,14,131,3,7,22.33
26439,2026-04-10,720,61,4,8,321.07
26440,2026-03-25,942,192,3,6,753.86
26441,2025-06-26,712,127,4,10,311.73
26442,2025-10-28,862,81,4,8,659.94
26443,2025-09-25,814,91,1,2,630.35
26444,2025-03-17,649,125,1,2,553.14
26445,2025-06-30,81,45,4,2,387.14
26446,2025-01-02,288,93,3,6,825.37
26447,2024-07-09,285,137,1,3,699.28
26448,2024-10-29,290,63,2,3,173.76
26449,2025-06-06,728,171,1,9,952.83
26450,2025-11-13,463,172,3,5,408.16
26451,2025-10-14,714,33,4,10,806.39
26452,2024-11-02,838,76,4,3,102.38
26453,2024-08-30,342,8,3,3,119.64
26454,2024-07-04,354,19,1,1,602.86
26455,2025-04-23,744,54,3,3,24.36
26456,2025-12-05,37,100,2,4,250.85
26457,2025-08-22,676,139,4,1,66.73
26458,2025-05-09,955,11,4,10,755.75
26459,2024-12-09,86,193,2,2,621.1
26460,2025-03-22,572,96,1,5,379.09
26461,2026-01-24,820,5,3,7,107.03
26462,2025-06-09,474,162,3,2,549.13
26463,2025-12-05,793,32,3,5,504.53
26464,2026-03-20,396,135,3,8,255.89
26465,2024-07-26,934,197,2,8,850.15
26466,2025-04-17,358,8,4,2,66.88
26467,2026-01-23,141,132,2,3,179.3
26468,2024-12-11,756,120,3,8,880.14
26469,2025-03-17,761,119,2,1,747.91
26470,2024-12-15,229,80,2,9,890.22
26471,2024-12-14,636,17,1,9,811.67
26472,2025-12-29,497,112,4,3,173.6
26473,2026-01-18,288,184,4,1,839.01
26474,2024-07-03,806,29,2,1,564.49
26475,2025-03-13,270,173,4,1,581.11
26476,2026-04-02,381,36,2,6,240.63
26477,2025-08-03,431,30,3,8,416.27
26478,2024-06-14,559,74,2,9,222.29
26479,2025-07-29,551,142,2,1,771.97
26480,2024-11-28,383,76,2,4,291.62
26481,2025-04-05,5,81,2,5,229.35
26482,2025-01-14,340,172,2,10,174.06
26483,2026-03-31,575,100,2,3,73.52
26484,2025-05-04,847,198,3,2,788.28
26485,2024-05-30,680,61,2,10,730.22
26486,2025-08-18,224,146,2,5,854.11
26487,2025-03-07,205,176,4,9,984.36
26488,2025-04-13,835,183,3,6,255.49
26489,2026-04-24,306,136,2,5,783.68
26490,2026-03-10,518,52,3,6,986.28
26491,2024-07-31,613,151,4,2,621.27
26492,2025-09-24,741,1,2,9,443.55
26493,2024-08-08,742,61,1,8,965.76
26494,2026-04-10,155,27,1,3,430.72
26495,2024-09-17,827,200,3,6,17.34
26496,2024-11-16,391,122,3,6,705.0
26497,2025-03-11,338,117,4,9,818.55
26498,2025-05-02,250,197,3,5,211.35
26499,2024-07-14,306,100,4,5,555.76
26500,2026-01-28,657,12,2,3,161.33
26501,2025-04-24,827,154,4,3,343.46
26502,2025-06-22,401,24,3,8,399.93
26503,2025-09-30,739,132,4,3,262.98
26504,2024-07-19,770,137,2,7,920.1
26505,2026-01-27,993,126,4,6,218.71
26506,2025-10-24,201,147,2,1,721.92
26507,2026-04-25,219,173,3,5,397.41
26508,2025-12-04,505,158,1,2,634.41
26509,2025-05-13,853,40,3,7,259.39
26510,2025-08-13,642,66,1,1,715.86
26511,2024-07-28,17,95,4,2,411.64
26512,2025-02-26,537,74,4,5,831.97
26513,2024-05-01,452,3,4,1,467.43
26514,2025-12-10,526,147,4,1,534.5
26515,2024-08-28,806,41,2,4,135.22
26516,2024-08-02,932,110,2,4,270.75
26517,2024-12-29,985,15,1,1,268.89
26518,2024-07-24,171,53,3,1,389.6
26519,2026-01-21,892,11,3,4,75.33
26520,2025-08-18,396,186,1,5,542.37
26521,2024-05-27,579,50,3,8,189.14
26522,2025-07-25,792,79,4,10,661.42
26523,2024-06-12,411,74,4,10,832.63
26524,2024-11-13,13,2,3,8,555.32
26525,2024-04-28,992,146,1,2,226.33
26526,2026-03-01,403,149,4,7,146.28
26527,2025-01-31,687,3,2,4,223.04
26528,2025-06-03,451,49,4,2,810.05
26529,2024-12-03,190,55,4,8,512.99
26530,2025-04-22,269,108,1,9,940.03
26531,2024-12-30,508,36,2,5,992.87
26532,2025-09-03,750,114,3,9,891.75
26533,2024-09-18,188,184,2,9,723.93
26534,2024-11-16,207,110,3,7,496.83
26535,2026-03-21,664,84,3,4,14.74
26536,2024-10-13,17,81,2,7,532.43
26537,2026-02-15,792,191,3,6,881.61
26538,2024-04-27,189,173,4,8,139.22
26539,2025-08-13,515,58,1,4,880.75
26540,2025-10-30,346,146,4,6,352.33
26541,2025-02-22,643,72,1,3,97.93
26542,2025-05-30,179,182,1,5,867.73
26543,2025-02-09,47,55,4,3,182.18
26544,2025-05-16,69,180,3,7,471.82
26545,2024-09-16,339,111,3,9,395.07
26546,2024-06-24,354,162,2,5,399.13
26547,2025-06-17,913,63,2,9,830.26
26548,2024-04-29,948,135,2,9,131.13
26549,2025-12-06,398,130,2,4,677.84
26550,2025-07-22,854,81,2,9,11.46
26551,2024-10-04,259,125,3,5,932.12
26552,2026-01-30,26,23,4,3,402.91
26553,2025-07-27,463,5,2,8,732.38
26554,2025-03-03,967,63,1,2,250.12
26555,2025-11-09,315,147,3,10,407.48
26556,2024-12-29,697,40,3,4,149.88
26557,2024-06-13,750,180,3,5,713.48
26558,2025-06-08,583,96,4,8,451.51
26559,2026-04-04,657,110,1,7,830.9
26560,2025-03-20,95,95,1,4,796.82
26561,2024-12-14,119,169,3,3,728.31
26562,2025-05-26,890,149,4,3,260.46
26563,2025-09-27,771,96,4,8,643.5
26564,2025-06-21,770,4,4,9,109.66
26565,2025-05-07,367,15,2,2,467.86
26566,2025-09-02,805,159,1,8,51.58
26567,2025-04-06,871,152,1,7,62.41
26568,2025-12-12,709,164,3,5,491.82
26569,2025-11-26,432,24,1,9,160.13
26570,2024-11-05,641,2,1,1,146.93
26571,2024-09-08,612,44,4,7,617.78
26572,2024-07-31,146,155,3,1,749.28
26573,2024-10-29,248,146,2,1,770.75
26574,2025-07-10,10,47,3,5,245.27
26575,2025-02-12,809,176,2,3,51.8
26576,2025-10-24,910,120,1,4,755.25
26577,2026-02-23,751,46,3,4,604.74
26578,2025-11-11,759,102,2,7,309.11
26579,2025-01-11,447,148,2,8,29.62
26580,2025-09-24,769,103,1,5,744.16
26581,2024-06-12,659,90,4,2,174.34
26582,2025-12-03,280,127,1,8,428.38
26583,2024-11-05,604,113,1,4,228.5
26584,2025-07-07,770,157,3,5,344.88
26585,2024-12-04,48,41,2,8,164.95
26586,2024-11-26,195,150,4,3,865.99
26587,2025-06-28,709,138,2,2,661.7
26588,2026-02-20,15,26,3,3,561.05
26589,2025-11-22,827,120,2,7,951.59
26590,2024-07-16,570,30,3,3,146.1
26591,2025-03-20,729,133,2,1,283.9
26592,2026-01-15,627,121,4,7,211.51
26593,2025-10-13,54,32,2,7,776.46
26594,2025-02-13,533,66,4,6,670.43
26595,2024-07-20,728,132,3,2,68.86
26596,2026-01-15,638,35,2,8,389.3
26597,2024-06-03,263,23,1,2,574.06
26598,2024-10-08,990,16,4,9,124.36
26599,2025-07-18,229,113,1,7,24.56
26600,2024-05-01,490,187,2,1,376.02
26601,2025-07-23,76,80,4,1,852.01
26602,2026-03-15,525,53,4,2,858.29
26603,2026-03-01,324,151,3,10,895.4
26604,2024-12-09,733,129,2,2,263.43
26605,2025-12-01,110,38,4,5,605.94
26606,2024-09-08,365,182,4,2,280.59
26607,2026-01-12,801,59,1,6,959.9
26608,2024-11-20,765,10,3,5,351.89
26609,2025-05-29,989,180,4,7,992.41
26610,2025-07-10,501,64,3,2,892.64
26611,2026-04-27,765,157,4,8,23.7
26612,2024-10-22,71,34,4,3,478.76
26613,2025-05-09,53,107,4,10,795.75
26614,2024-05-17,101,195,4,9,498.93
26615,2025-05-30,835,38,3,9,911.43
26616,2025-03-04,91,9,1,8,574.49
26617,2026-04-05,885,77,3,7,387.02
26618,2026-02-26,847,98,3,6,770.2
26619,2024-12-09,244,143,1,2,372.11
26620,2026-01-18,364,175,4,7,954.97
26621,2025-10-28,458,41,1,1,114.2
26622,2025-03-11,604,110,2,1,685.37
26623,2025-02-17,446,96,1,10,540.24
26624,2025-05-06,483,25,2,9,506.56
26625,2025-05-07,759,68,4,5,49.3
26626,2025-08-30,271,50,1,6,817.58
26627,2024-08-02,398,132,3,7,302.42
26628,2026-04-19,788,151,1,8,497.91
26629,2024-12-28,116,172,4,4,55.81
26630,2025-02-23,419,35,4,5,682.0
26631,2024-04-27,250,39,2,3,26.15
26632,2025-02-09,767,179,3,6,631.21
26633,2025-02-08,435,68,3,2,138.04
26634,2026-03-09,778,83,3,4,401.92
26635,2026-03-04,966,77,3,5,556.2
26636,2024-07-20,622,31,2,5,456.57
26637,2024-10-19,362,63,1,3,19.68
26638,2024-12-28,686,35,4,5,264.19
26639,2025-04-06,479,100,1,2,111.02
26640,2024-06-20,311,195,4,5,817.42
26641,2024-09-28,811,36,1,3,20.25
26642,2024-10-29,609,83,3,10,917.18
26643,2025-08-03,267,146,4,4,185.46
26644,2025-01-04,803,47,1,7,328.03
26645,2024-09-04,60,7,1,5,841.34
26646,2024-07-24,765,155,1,8,932.18
26647,2025-03-22,645,111,4,8,32.79
26648,2025-09-22,159,100,3,8,862.26
26649,2026-04-05,384,109,1,7,400.74
26650,2024-05-14,643,5,1,3,816.81
26651,2026-03-26,665,26,4,5,183.79
26652,2025-09-26,428,73,3,6,393.62
26653,2025-07-29,940,92,3,3,169.23
26654,2025-05-29,361,185,1,7,230.41
26655,2024-12-18,311,65,1,7,841.02
26656,2025-10-26,478,167,2,9,298.68
26657,2024-08-03,948,79,3,4,790.83
26658,2026-03-09,658,35,3,7,647.87
26659,2025-12-17,684,26,1,4,382.88
26660,2024-05-09,102,182,4,3,517.05
26661,2025-01-05,562,196,4,6,44.92
26662,2026-02-06,542,111,3,1,418.28
26663,2026-02-22,604,131,3,10,148.48
26664,2025-04-11,645,36,4,6,747.58
26665,2024-09-14,753,3,2,10,630.81
26666,2025-12-14,115,1,4,10,492.83
26667,2024-08-07,250,105,3,10,394.48
26668,2025-02-23,504,53,1,6,951.8
26669,2024-09-22,432,140,2,3,316.95
26670,2025-08-18,886,137,2,2,557.32
26671,2026-01-04,198,31,3,2,372.21
26672,2026-04-19,789,146,3,8,313.13
26673,2025-03-30,885,36,1,1,957.2
26674,2024-10-04,41,105,2,10,236.92
26675,2024-06-06,610,187,2,1,95.36
26676,2024-07-30,975,167,4,8,819.97
26677,2025-11-07,782,16,2,4,269.39
26678,2025-02-28,773,63,1,6,461.03
26679,2026-01-09,771,159,3,6,741.12
26680,2025-11-04,87,59,3,4,383.78
26681,2025-10-26,54,182,4,1,491.68
26682,2025-03-13,722,164,1,4,78.6
26683,2025-06-08,82,65,2,8,438.81
26684,2024-06-18,939,33,3,7,743.14
26685,2025-04-16,769,57,4,3,656.94
26686,2025-04-02,840,85,2,7,433.1
26687,2024-11-27,363,2,2,2,954.04
26688,2024-06-04,82,3,2,1,850.72
26689,2024-11-06,985,191,4,7,447.75
26690,2024-07-29,49,11,1,8,202.33
26691,2025-02-07,511,45,2,5,135.63
26692,2026-03-16,755,7,2,1,975.36
26693,2025-08-20,347,164,1,3,288.92
26694,2025-09-22,827,66,1,3,488.6
26695,2025-08-08,720,68,2,7,380.35
26696,2025-04-04,283,46,4,10,945.56
26697,2025-08-26,631,150,3,6,10.79
26698,2025-11-09,575,55,4,4,639.74
26699,2024-06-11,677,114,4,10,556.64
26700,2024-07-06,819,90,4,1,575.19
26701,2025-11-25,185,76,4,5,865.47
26702,2024-11-20,110,6,1,5,189.8
26703,2024-07-20,2,37,1,6,518.34
26704,2026-04-17,788,62,4,6,840.21
26705,2026-04-06,268,65,2,6,991.08
26706,2024-09-06,586,41,4,6,243.03
26707,2025-10-12,449,188,4,5,149.84
26708,2024-08-30,686,57,3,2,675.16
26709,2025-09-07,504,67,2,10,463.92
26710,2024-06-08,121,195,4,2,113.79
